,pd_id,icon_on,icon_off,icon_offline,icon_smartconfig,icon_lock_screen_on,icon_lock_screen_off,icon_bluetooth_pairing,icon_real,icon_guidepic,icon_smartconfig_off,icon_336,pid,model,name,name_smartconfig,brand_name,desc_cn,subcategory_id,status,ios_status,model_regex,min_app_version,cate_name,inherit_id,change_time,rank,sc_type,sc_status,sc_type_more,sc_type_more_v2,sc_failed,ios_sc_visible,bind_confirm,fiveG_wifi,bt_rssi,bt_bind_style,bt_match,bt_is_secure,bt_gateway,mesh_gateway,permission_control,wexin_share,ct_offline_enter,op_history,voice_control,voice_ctrl_ed,infrared_gateway,zigbee_gateway,member_cnt,ios_asset,relations,resolve_type,link_rssi,name_cn,name_en,desc_en,metasubcategory_name,metacategory_name,product_number,product_number_source_type,product_additional
307,69967,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1590125785715190fenfO.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=RPkICsYWw8lJMb726KyiDql6ytE=,,,,14,bull.switch.s212,G27_智能开关_二开_上键,,,,161,3,3,,60160,Other,0,1603768440,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,[],-1,-45,G27_智能开关_二开_上键,G27_smart switch_two open_up button,,Switch,Home security,,,
308,66108,https://static.home.mi.com/app/image/get/file/developer_1539571195hjbuh7jf.png,https://static.home.mi.com/app/image/get/file/developer_1539571200ailwdqtn.png,https://static.home.mi.com/app/image/get/file/developer_1539571207qauj54o6.png,,https://static.home.mi.com/app/image/get/file/developer_1539571214xueiws79.png,https://static.home.mi.com/app/image/get/file/developer_1539571220rhpv0b0d.png,,https://static.home.mi.com/app/image/get/file/developer_1539571190pxe0f68y.png,,,,14,gmwl.light.cibdo0410ga,gmwlznd,,,,17,3,3,,60160,Home security,0,1603768502,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,gmwlznd,,Light bulb,Home security,,,
309,2741,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1585534698077sGxFIzE1.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ilz6G/gK2LdEuq17VXG81zU++Gs=,,,,16,gmn.light.wy0a01,Gomanni G1 series ceiling lamp,,,哥曼尼G1系列吸顶灯-Realtek8762,17,3,3,,60160,Home security,0,1603768497,0,11,3,[],[],0,True,0,0,-66,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],5,-45,,Gomanni G1 series ceiling lamp,Comanni G1 series ceiling lamp-Realtek8762,Ceiling light,Home security,,,
310,66962,https://static.home.mi.com/app/image/get/file/developer_1557899515gkb4q67v.png,https://static.home.mi.com/app/image/get/file/developer_1557899519jjcctpli.png,https://static.home.mi.com/app/image/get/file/developer_1557899523sniyhzmp.png,,https://static.home.mi.com/app/image/get/file/developer_1557899528uanvs7dk.png,https://static.home.mi.com/app/image/get/file/developer_1557899531yyk23hub.png,,https://static.home.mi.com/app/image/get/file/developer_15578995103s03jc8r.png,,,,14,zhihw.plug.uiid4,plug_four,,,四通道插座,4,3,3,,60160,Home security,0,1603768729,0,0,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,plug_four,Four channel socket,Power outlet,Home security,,,
311,68218,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1581605052819f1dfZpSk.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=9pjn3mnRwoGIP4JQtOticJrAv+U=,,,,14,sini.switch.495246,欣易联Sinilink,,,,161,3,3,,60160,Other,0,1603768776,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,[],0,-45,欣易联Sinilink,Sinilink,,Switch,Home security,,,
312,69531,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1589436261718Dz8O25e3.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=Cv/qvUpmT2gmEneQZLId3ifrM7o=,,,,14,simon.plug.sw05,10A智能插座,,,I7 10A智能插座,4,3,3,,60160,Home security,0,1603768968,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],-1,-45,10A智能插座,10A smart socket,I7 10A smart socket,Power outlet,Home security,,,
313,1395,https://static.home.mi.com/app/image/get/file/developer_1562745480xdkt8v94.png,https://static.home.mi.com/app/image/get/file/developer_1562745507gqxzy25m.png,https://static.home.mi.com/app/image/get/file/developer_1562745522dq39h3pf.png,,https://static.home.mi.com/app/image/get/file/developer_1561948395pyk0m60u.png,https://static.home.mi.com/app/image/get/file/developer_1562745555lmf1ghu1.png,,https://static.home.mi.com/app/image/get/file/developer_1562745442scdbvfo3.png,,https://static.home.mi.com/app/image/get/file/developer_1562745598up80s3f6.png,,8,xiaomi.aircondition.ma5,Mi Smart Vertical Air Conditioner C1 (2HP / Inverter / China Energy Label Level 1),,,米家互联网立式空调C1 (2匹/变频/一级能效),22,3,3,,60160,Environment appliances,0,1603768571,26,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,Mi Smart Vertical Air Conditioner C1 (2HP / Inverter / China Energy Label Level 1),Mijia Internet Vertical Air Conditioner C1 (2HP/Inverter/Level 1 Energy Efficiency),Air conditioner,Environment appliances,,,
314,67859,https://static.home.mi.com/app/image/get/file/developer_15689713504bz79itd.png,https://static.home.mi.com/app/image/get/file/developer_15689713504bz79itd.png,https://static.home.mi.com/app/image/get/file/developer_15689713504bz79itd.png,,https://static.home.mi.com/app/image/get/file/developer_15689713504bz79itd.png,https://static.home.mi.com/app/image/get/file/developer_15689713504bz79itd.png,,https://static.home.mi.com/app/image/get/file/developer_15689713504bz79itd.png,,,,3,lumi.switch.l3acn3,"Aqara Smart Wall Switch D1 (No Neutral, Triple Rocker)",,,"Aqara智能墙壁开关 D1 (单火线三键版) 是一款可以控制3路灯光的86型开关,三个按键按下一次后会改变一次对应继电器通断状态。替换普通开关即可使用,不需要零线。Zigbee HA 1.2。",161,3,3,,60160,Other,0,1603768905,2,13,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,['1080845'],0,-45,,"Aqara Smart Wall Switch D1 (No Neutral, Triple Rocker)","Aqara smart wall switch D1 (single live wire three-button version) is an 86-type switch that can control 3 lights. Pressing the three buttons once will change the on-off state of the corresponding relay.It can be used by replacing the ordinary switch, and the neutral line is not required.Zigbee HA 1.2.",Switch,Home security,QBKG25LM,manual,
315,2125,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_15748593114279Jo1d2FW.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=AG3Lmew8CYH5F+CQ98zOP07lC94=,,,,8,etern.airfresh.nh550,QUICK IN,,,550风量,135,3,3,,60160,Environment appliances,0,1603768789,7,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,QUICK IN,550 air volume,Fresh air system,Environment appliances,,,
316,70967,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599120099004lP8OM7Lq.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=S0s0avdOQ8Mxz/H7YuIqotTOtrA=,,,,14,dnake.airfresh.fair,新风,,,,135,3,3,,60160,Environment appliances,0,1603768833,0,5,0,[],[],0,False,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,新风,Fresh air,,Fresh air system,Environment appliances,,,
317,3716,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1599820403332hboDdHo0.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=O5ECu3bM6xbyOU05BFBPnBd72cA=,,,,8,lmds.light.wy0a02,Lemeng lighting bedroom ceiling lamp,,,DBS非隔离,17,3,3,,60160,Home security,0,1608518015,0,3,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,Lemeng lighting bedroom ceiling lamp,DBS non-isolated,Ceiling light,Home security,,,
318,67099,https://static.home.mi.com/app/image/get/file/developer_15658487586um4rjyo.png,https://static.home.mi.com/app/image/get/file/developer_1565848760fk5u0o6z.png,https://static.home.mi.com/app/image/get/file/developer_1565848763e92c226m.png,,https://static.home.mi.com/app/image/get/file/developer_1565848765ou66xlge.png,https://static.home.mi.com/app/image/get/file/developer_1565848767x48vu85c.png,,https://static.home.mi.com/app/image/get/file/developer_1565848752xnygv1yr.png,,https://static.home.mi.com/app/image/get/file/developer_1563785246xgth6em2.png,,0,yunmi.waterpuri.lx12,Mi Water Purifier S1,,,小米净水器S1 800G,66,3,3,,60160,Kitchen appliances,0,1606897314,11,0,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Mi Water Purifier S1,Mi Water Purifier S1 800G,Water purifier,Kitchen appliances,,,
319,4229,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/5584408d5186cae3f59abd84baec2a4a_168.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ugL3CZIkxMEUPKfiSMZcKK/zmMk=,,,,8,qdhkl.aircondition.md01,Sumi central air conditioning controller,,,中央空调线控模块 (485),22,3,3,,60160,Environment appliances,0,1611220101,0,3,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,[],1,-45,,Sumi central air conditioning controller,Central Air Conditioning Wire Control Module (485),Air conditioner,Environment appliances,,,
320,71000,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,,https://cdn.cnbj1.fds.api.mi-img.com/iotweb-product-center/developer_1600079774161FxgRS96q.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=ibc0HvTwNtOJ8/hwI6AUBRrAqJI=,,,,0,viomi.fridge.x26,Viomi Smart Refrigerator YMDK01,,,MIoT-Spec协议接入,33,3,3,,60160,Kitchen appliances,0,1604325258,0,5,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Viomi Smart Refrigerator YMDK01,MIoT-Spec protocol access,Fridge,Kitchen appliances,,,
321,71401,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,,https://cnbj1.fds.api.xiaomi.com/iotweb-product-center/c408d3c929ab356a18191423cf3596a6_a.png?GalaxyAccessKeyId=AKVGLQWBOVIRQ3XLEW&Expires=9223372036854775807&Signature=inDA7GX82gE2uWlrZ2GhUPvnc3o=,,,,0,skyrc.feeder.vdfeed,Nutri Vision Mini,,,,211,3,3,,60160,Other,0,1612864412,0,16,3,[],[],0,True,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[],0,-45,,Nutri Vision Mini,,Pet feeder,Other,,,
322,1140,https://static.home.mi.com/app/image/get/file/developer_1546926776gigejsv3.png,https://static.home.mi.com/app/image/get/file/developer_1546926781xim7t45r.png,https://static.home.mi.com/app/image/get/file/developer_1546926789ll8yqs4f.png,,https://static.home.mi.com/app/image/get/file/developer_1546926798sq7bl78a.png,https://static.home.mi.com/app/image/get/file/developer_1546926802xpp7g71b.png,,https://static.home.mi.com/app/image/get/file/developer_1546926766jw7yd1u3.png,,https://static.home.mi.com/app/image/get/file/developer_15469268522bn0ag6j.png,,8,yeelink.light.ceiling12,Yeelight stylized Ceiling Light Pro,,,风格化吸顶灯 Pro,17,3,3,,60160,Home security,0,1603768292,0,3,3,[],[],0,True,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,[],1,-45,,Yeelight stylized Ceiling Light Pro,Stylized ceiling light Pro,Ceiling light,Home security,,,
